,code,logo,ko_name,description,sector,industry,country_code,market,phone,website
654,003120.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/003120.png,일성신약,"일성신약은 1954년 설립된 기업으로 제약관련 사업을 영위하고 있다. 주요 매출은 의약품 제품 중 정제 판매에서 대부분 발생하고 있으며 주사제 제품 등이 뒤를 잇고 있다. 국내 제약사 중에서는 독보적으로 cGMP수준의 페니실린 생산시설을 완비하고 있으며, 세계적인 수준의 페니실린 항생제를 생산하고 있다.",헬스케어,제약/건강기능식품,KR,kospi,82 2 3271 8800,https://www.ilsung-ph.co.kr
655,003200.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/003200.png,일신방직,"일신방직은 1961년 설립된 기업으로 면방직업을 영위하고 있다. 주요 종속기업은 신동, 일신산업개발, 일신창업투자, 신동와인 등이 있다. 주요 매출은 섬유제조·판매 부문에서 발생하고 있으며, 화장품 판매, 주류 수입 판매 부문이 뒤를 잇고 있다. 사업 동력을 확보하기 위해 부동산 임대, 투자업, 화장품 제조, 주류 도매 등 다양한 사업분야로 진출하고 있다.",소재,화학,KR,kospi,82 2 3774 0114,https://www.ilshin.co.kr
656,007110.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/007110.png,일신석재,"일신석재는 1971년 설립된 기업으로 석공 및 건축석 가공·판매업을 영위하고 있다. 주요 매출은 석재 판매에서 발생하고 있으며 석공 사업 부문이 뒤를 잇고 있다. 석재업체 중 유일한 상장회사이며, 연간생산량 2,000,000재 규모의 석산을 보유하고 있다.",건설/인프라,건축자재,KR,kospi,82 2 487 9009,https://www.ilshinstone.co.kr
657,007570.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/007570.png,일양약품,"일양약품은 1971년 설립된 기업으로 의약품 제조·판매업을 영위하고 있다. 주요 종속기업은 일양바이오팜, 양주일양제약, 칸테크 등이 있다. 주요 매출은 전문약품 판매에서 발생하고 있다. 계절독감백신 외에 다양한 혁신적 신약을 개발하는데 주력하고 있다.",헬스케어,제약/건강기능식품,KR,kospi,82 3 1281 7851,https://www.ilyang.co.kr
658,007575.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/007575.png,일양약품우,,,,KR,kospi,82 3 1281 7851,https://www.ilyang.co.kr
659,008500.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/008500.png,일정실업,"일정실업은 1973년 설립된 기업으로 섬유류 제조, 차량용 원단 제조·판매업을 영위하고 있다. 주요 종속기업은 소주일정신형직물이 있다. 주요 매출은 차랑용 시트 원단 판매에서 발생하고 있다. 현대자동차에 제품은 납품하며 비교적 안정적으로 매출을 확보하고 있다.",자동차,자동차부품,KR,kospi,82 3 1493 0031,https://www.iljeong.co.kr
660,081000.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/081000.png,일진다이아,"일진다이아는 2004년 12월 설립된 기업으로 공업용 합성다이아몬드 및 정밀소재, Tungsten Carbide소재 제품의 생산 및 판매사업을 영위하고 있다. 주요 종속기업은 일진하이솔루스㈜가 있다. 주요 매출은 공업용 다이아몬드 제품 판매에서 발생하고 있다. 당사는 한국과학기술연구원과 공동개발한 초고압, 고온 공정기술로 생산하는 혁신적인 신소재인 공업용 합성다이아몬드를 제조 및 판매하고 있으며 마이크로 드릴용 초경합금 소재, EDR 환봉소재 개발 등 신소재 판매도 진행하고 있다.",소재,비철금속,KR,kospi,82 2 707 9026,https://www.iljindiamond.com
661,020760.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/020760.png,일진디스플,일진디스플은 1988년 설립된 기업으로 터치스크린 패널 제조·판매업을 영위하고 있다. 주요 종속기업은 ILJIN DISPLAY VINA CO LTD가 있다. 주요 매출은 터치스크린 패널 판매에서 발생하고 있으며 사파이어제조가 뒤를 잇고 있다. 터치스크린 패널 제조 전공정을 내재화하여 글로벌 가격경쟁력과 수익성을 확보하고 있다.,하드웨어/IT장비,디스플레이장비/부품,KR,kospi,82 3 1680 0114,https://www.iljindisplay.com
662,020150.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/020150.png,일진머티리얼즈,"일진머티리얼즈는 1987년 설립된 기업으로 일렉포일 제조·판매업을 영위하고 있다. 주요 종속기업은 오리진앤코, 일진건설, 일진유니스코 등이 있다. 주요 매출은 일렉포일 판매에서 발생하고 있다. 국내 일렉포일 시장점유율 1위이며, 주 거래처는 삼성전기, 대덕전자, 삼성SDI, LG화학 등에 납품 하고 있다.",하드웨어/IT장비,전자장비/기기,KR,kospi,82 2 707 9130,https://www.iljinm.co.kr
663,103590.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/103590.png,일진전기,"일진전기는 2008년 7월 설립된 기업으로 각종 전선, 전력기기를 전문적으로 제조, 판매하는 사업을 영위하고 있다. 주요 매출은 전선 부문에서 발생하고 있다. 당사는 Total Solution기업의 강점인 Turnkey방식의 수주를 바탕으로 총 매출 중 해외비중을 높이는데 주력하고 있으며 Emerging Market의 급증하는 전력 수요를 담당하는데 중추적인 역할을 수행한 결과 전세계 80여 개국에 진출하였다.",건설/인프라,전기장비,KR,kospi,82 2 707 9114,https://www.iljinelectric.com
664,271940.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/271940.png,일진하이솔루스,"일진하이솔루스는 2012년 11월 설립된 기업으로 차량용 Type 4 수소탱크 제조 및 판매사업과 매연저감장치 제조및 판매사업을 영위하고 있다.  주요 매출은 수소 사업 부문에서 발생하고 있다. 당사는 현대자동차의 넥쏘에 수소 탱크를 독점 공급하고 있으며, 시장 점유율 확대 및 경쟁력 강화를 위해 신규 R&D센터의 준공과 미래 수소모빌리티용 신제품 연구개발을 추진할 계획이다.",자동차,자동차부품,KR,kospi,82 6 3263 1700,https://www.composite.co.kr
665,015860.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/015860.png,일진홀딩스,"일진홀딩스는 1967년 설립된 일진 그룹의 지주회사이다. 주요 종속기업은 일진전기, 일진다이아몬드, 알피니언메디칼시스템 등이 있다. 주요 매출은 전선전력 판매 부문에서 발생하고 있으며 공구소재, 의료기기 사업 부문이 뒤를 잇고 있다.",기타,지주회사/복합기업,KR,kospi,82 2 707 9114,https://www.iljin.co.kr
666,226320.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/226320.png,잇츠한불,"잇츠한불은 1989년 2월 설립된 기업으로 화장품 제조 및 판매업을 영위하고 있다. 주요 종속기업은 주식회사 네오팜이 있다. 주요 매출은 화장품 판매에서 발생하고 있다. 당사는 변화하는 소비자 니즈에 맞춰 주력 브랜드인 잇츠스킨의 신제품 출시 및 플라멜엠디, 이네이처, 체이싱래빗 등 신규 브랜드를 론칭하며 화장품 시장 내의 경쟁력 확보를 위해 노력하고 있다.",생활용품/잡화,화장품,KR,kospi,82 2 2087 23971,https://www.itsskin.com
667,317400.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/317400.png,자이에스앤디,"자이에스앤디는 주택개발, Home Improvement, 부동산 운영, 건축 사업을 영위하고 있는 기업이다. 주요 종속기업은 지에프에스, 에스앤아이건설 등이 있다. 주요 매출은 주택사업에서 발생하고 있으며, Home Improvement, 부동산사 사업 운영 부문이 뒤를 잇고 있다. 당사는 GS건설과 브랜드 사용계약을 체결하여 국내 아파트 브랜드 1위에 빛나는 ""자이르네 및 자이엘라"" 브랜드를 적용하여 분양성을 제고하고 있다.",건설/인프라,건설,KR,kospi,82 2 6910 7021,https://www.xisnd.com
668,033240.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/033240.png,자화전자,자화전자는 1987년 2월 설립된 기업으로 전기전자 소재 및 정보통신기기 부품제조 및 판매업 등을 영위하고 있다. 주요 종속기업은 베트남과 중국 등에 해외기업을 보유하고 있다. 주요 매출은 통신기기용 부품 판매를 통해 발생하고 있다. 초고사양 엑추에이터인 폴디드줌을 생산 및 공급하고 있으며 삼성전자 등 국내 스마트폰 업계의 OIS 적용 확대와 애플의 폴디드줌 탑재 및 공급의 본격화를 통한 수주 증가가 기대되고 있다.,하드웨어/IT장비,전자장비/기기,KR,kospi,82 4 3210 7114,https://www.jahwa.co.kr
669,000950.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/000950.png,전방,"전방은 1953년 설립된 기업으로 각종 섬유사 및 직포류 제조와 의류 제조·판매업을 영위하고 있다. 주요 종속기업은 전방오토, 청도콘덴사를 보유하고 있다. 주요 매출은 장갑사와 데님 등 직물을 생산하는 방직 사업 부문에서 발생하고 있다. 원재료 가격 상등 등 대외환경에 대응하기 위해 고부가가치 특수사 및 기능성 소재를 연구개발하고 있으며, 생산비용 절감에 역량을 강화하고 있다.",생활용품/잡화,의류/패션잡화,KR,kospi,82 2 2122 6000,https://www.chonbang.co.kr
670,348950.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/348950.png,제이알글로벌리츠,-,금융,부동산,KR,kospi,02-2008-7055,https://www.jrglobalreit.com
671,194370.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/194370.png,제이에스코퍼레이션,"제이에스코퍼레이션는 1987년 12월 설립된 기업으로 핸드백과 의류의 제조 및 판매 사업을 영위하고 있다. 주요 매출은 의류 판매에서 발생하고 있다. 당사는 단순 OEM이 아닌 ODM 생산방식을 통한 오랜 업력을 바탕으로 자체 원재료 매입처, 자체 자재개발 및 디자인 능력, 원가절감이 가능한 해외 대량 생산기지 등을 보유하고 있으며 판매단가 결정에 있어 매출처와의 관계가 비교적 대등한 구조를 가지고 있다.",생활용품/잡화,의류/패션잡화,KR,kospi,82 2 2040 3400,https://www.jskor.com
672,025620.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/025620.png,제이준코스메틱,"제이준코스메틱은 1972년 6월 설립된 기업으로 화장품 제조 및 판매업을 영위하고 있다. 주요 종속기업은 상해걸군화장품유한공사, 디알씨헬스케어, 센시블 등이 있다. 주요 매출은 화장품제품 판매에서 발생하고 있으며 의료기기 상품이 뒤를 잇고 있다. (주)이도헬스케어의 화장품 브랜드 독점 판매권 계약과 병원마케팅 신사업 추진 등을 통해 매출성장가능성을 높이고 있다.",생활용품/잡화,화장품,KR,kospi,82 2 2193 9500,https://www.jayjun.co.kr
673,030000.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/030000.png,제일기획,"제일기획은 1973년 1월 설립된 기업으로 광고주의 니즈에 적합한 Strategy, Creative, Media, Digital, Experiential 등 최적의 마케팅 솔루션을 제공하는 광고업을 영위하고 있다. 주요 종속기업은 다수의 해외현지법인을 보유하고 있다. 주요 매출은 종속회사를 통해 발생하고 있으며 본사의 광고물제작부문이 뒤를 잇고 있다. 소비자의 온라인 구매 패턴 분석 및 개인화 마케팅 전략 수립 등 AdTech를 활용한 솔루션 제공 등 디지털 경쟁력 강화에 주력하고 있다.",기타,광고/광고대행,KR,kospi,82 2 3780 2114,https://www.cheil.com/hq
674,271980.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/271980.png,제일약품,"제일약품은 2017년 6월 제일파마홀딩스(주)에서 분할 설립된 기업으로 완제의약품의 제조와 판매사업을 영위하고 있다. 주요 매출은 의약품 판매에서 발생하고 있다. 당사는 혁신신약 및 개량신약 개발에 집중적으로 투자하고 회사의 역량을 집중함으로써, 글로벌 환경에서 경쟁할 수 있는 기업으로 성장하도록 노력하고 있다.",헬스케어,제약/건강기능식품,KR,kospi,82 2 549 7451,https://www.jeilpharm.co.kr
675,001560.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/001560.png,제일연마,"제일연마는 1955년 설립된 기업으로 연마지석 제조·유통업을 영위하고 있다. 주요 종속기업은 금성연마공업, PT.CHEIL ABRASIVE INDONESIA 등이 있다. 주요 매출은 일반연마지석 가공 판매에서 발생하고 있으며, CBN연마지석, 원부재료 판매가 뒤를 잇고 있다. 낮은 부채비율과 풍부한 자산 유동성을 보유하고 있으며, 포스코, 현대중공업, HYMS 등 대한민국 대기업에 제품을 납품하고 있다.",건설/인프라,건축제품,KR,kospi,82 5 4285 8401,https://www.grinding.co.kr
676,002620.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/002620.png,제일파마홀딩스,"제일파마홀딩스는 1959년 설립되어 2017년 6월 인적분할되었으며 의약품 제조·판매, 지주 사업을 영위하고 있다. 주요 종속기업은 제일약품, 제일앤파트너스, 제일사이언스를 보유하고 있다. 주요 매출은 의약품제조 부문에서 발생하고 있다. 의약품 사업분야에서 전문성을 제고 하기 위해 전문의약품 사업 부문, 일반의약품 사업 부문 으로 기업분할을 진행하고 있다.",헬스케어,제약/건강기능식품,KR,kospi,82 2 549 7451,https://www.jeilpharm.co.kr
677,006220.KS,https://file.alphasquare.co.kr/media/images/stock_logo/kr/006220.png,제주은행,제주은행은 1969년 설립된 기업으로 수신·여신 등 은행업을 영위하고 있다. 주요 매출은 이자 수익에서 발생하고 있으며 수수료 수익이 뒤를 잇고 있다. 데이터전략팀을 신설하며 금융/비금융 데이터를 활용한 영업전략 및 신사업을 추진하고 있다.,금융,은행,KR,kospi,82 6 4720 0200,https://www.e-jejubank.com/JeJuBankInfo.do
